Ref.Data,Citta,Zona,Address,Price,Dimension (m2),Floor,Ascensore,Rooms,Bathrooms,Build.Date,Stato
06/03/2023,Torino,Le Vallette,Strada Altessano 59,86000,64,2,1,3,1,1960,Buono / Abitabile
10/03/2023,Torino,Madonna di Campagna,via Caltanissetta 6,59000,55,3,0,2,1,1960,Buono / Abitabile
19/04/2023,Torino,Madonna di Campagna,via Solari 25,159000,110,3,0,4,2,1950,Ottimo / Ristrutturato
05/05/2023,Torino,Madonna di Campagna,corso Grosseto 270,87000,75,0,1,3,1,1960,Buono / Abitabile
30/03/2023,Torino,Lucento,via Andrea Sansovino 98,39000,40,1,0,2,1,1950,Buono / Abitabile
08/05/2023,Torino,Le Vallette,corso Grosseto 445,149000,76,1,1,3,1,2006,Ottimo / Ristrutturato
03/02/2023,Torino,Lucento,via Terni 42,79000,67,8,1,2,1,1970,Ottimo / Ristrutturato
16/03/2023,Torino,Le Vallette,viale dei Mughetti 15/a,78000,65,1,1,2,1,1960,Buono / Abitabile
15/12/2022,Torino,Le Vallette,viale dei mughetti 11/B,79000,95,8,1,4,1,1970,Buono / Abitabile
28/03/2023,Torino,Madonna di Campagna,corso Potenza 170,120000,75,2,1,3,1,1970,Ottimo / Ristrutturato
10/03/2023,Torino,Le Vallette,via Pietro Cossa 293/7,129000,64,1,1,3,1,1990,Buono / Abitabile
27/02/2023,Torino,Lucento,corso Lucio Quinzio Cincinnato 159,80000,95,3,0,4,1,1960,Buono / Abitabile
11/03/2023,Torino,Lucento,corso Lucio Quinzio Cincinnato 159,80000,95,3,0,4,1,1960,Buono / Abitabile
13/04/2023,Torino,Lucento,via Bernardino Luini 146,50000,55,0,1,2,1,1960,Buono / Abitabile
13/03/2023,Torino,Madonna di Campagna,via Gubbio 106,94000,100,2,0,4,1,1960,Buono / Abitabile
04/03/2023,Torino,Madonna di Campagna,via Gubbio 106,94000,100,2,0,4,1,1960,Buono / Abitabile
12/12/2022,Torino,Lucento,via Mazzè,93000,86,2,1,3,1,1965,Buono / Abitabile
05/05/2023,Torino,Le Vallette,via druento 27,119000,86,0,1,3,1,1970,Ottimo / Ristrutturato
13/12/2022,Torino,Lucento,via Isernia 6,198000,120,5,1,4,1,1970,Ottimo / Ristrutturato
17/04/2023,Torino,Madonna di Campagna,via Stresa 41,249000,140,0,0,4,2,1940,Ottimo / Ristrutturato
18/03/2023,Torino,Madonna di Campagna,via Borgaro 110,136000,85,5,1,3,1,1970,Ottimo / Ristrutturato
05/05/2023,Torino,Madonna di Campagna,corso Grosseto 274,169000,100,1,1,4,1,1960,Ottimo / Ristrutturato
09/05/2023,Torino,Lucento,corso Toscana 17,108000,52,8,1,2,1,1960,Ottimo / Ristrutturato
19/01/2023,Torino,Lucento,via Isernia 6,198000,120,5,1,4,1,1970,Ottimo / Ristrutturato
05/12/2022,Torino,Lucento,via Verolengo 146,87000,95,2,0,4,1,1980,Buono / Abitabile
13/04/2023,Torino,Lucento,via Forlì 151,108000,80,4,1,3,1,1960,Buono / Abitabile
22/02/2023,Torino,Madonna di Campagna,via Venaria 72/9,175000,130,1,1,4,2,1995,Ottimo / Ristrutturato
05/12/2022,Torino,Le Vallette,corso Ferrara 31,113000,80,0,0,5,1,1960,Ottimo / Ristrutturato
05/05/2023,Torino,Madonna di Campagna,via Borgaro 62,79000,80,3,1,3,1,1960,Buono / Abitabile
06/02/2023,Torino,Madonna di Campagna,via luini 95,79000,50,5,1,2,1,1970,Ottimo / Ristrutturato
24/01/2023,Torino,Lucento,via Andrea Cisi 2,115000,80,3,1,4,1,1970,Ottimo / Ristrutturato
21/03/2023,Torino,Borgo Vittoria,via Casteldelfino 7,149000,106,7,1,4,1,1960,Ottimo / Ristrutturato
03/12/2022,Torino,Lucento,via Andrea Sansovino 143,109000,80,3,1,3,1,1970,Da ristrutturare
03/12/2022,Torino,Borgo Vittoria,via Casteldelfino 5,45000,55,2,1,2,1,1980,Ottimo / Ristrutturato
01/03/2023,Torino,Lucento,corso Potenza 141,34000,40,0,0,2,1,1930,Buono / Abitabile
14/04/2023,Torino,Madonna di Campagna,via Foligno 28,99000,71,1,0,3,1,1967,Ottimo / Ristrutturato
01/03/2023,Torino,Lucento,via Verolengo 148,59000,75,2,0,3,1,1950,Buono / Abitabile
01/03/2023,Torino,Lucento,via Giosuè Borsi 113,45000,49,0,0,2,1,1950,Ottimo / Ristrutturato
15/12/2022,Torino,Lucento,via Andrea Sansovino 58,51000,57,0,1,2,1,1960,Da ristrutturare
03/03/2023,Torino,Lucento,via Val della Torre 78,72000,65,9,1,3,1,1960,Ottimo / Ristrutturato
21/03/2023,Torino,Madonna di Campagna,corso Grosseto 259,85000,75,7,1,3,1,1965,Buono / Abitabile
09/03/2023,Torino,Lucento,corso Lucio Quinzio Cincinnato 218,99000,58,7,1,2,1,1970,Ottimo / Ristrutturato
13/12/2022,Torino,Le Vallette,via delle Pervinche,88000,82,1,1,3,1,1970,Buono / Abitabile
19/04/2023,Torino,Madonna di Campagna,via GUBBIO 101//6,69000,60,2,0,2,1,1950,Ottimo / Ristrutturato
13/12/2022,Torino,Madonna di Campagna,via quadrone 5,45000,50,1,0,2,1,1970,Buono / Abitabile
14/04/2023,Torino,Lucento,corso Toscana 110,159000,115,7,1,4,1,1960,Ottimo / Ristrutturato
16/01/2023,Torino,Madonna di Campagna,via foligno 47,109000,75,4,0,3,1,1960,Ottimo / Ristrutturato
30/11/2022,Torino,Le Vallette,viale dei mughetti 41,119000,120,2,0,5,1,1960,Ottimo / Ristrutturato
30/11/2022,Torino,Le Vallette,corso Molise 67,142000,120,6,1,5,1,1960,Ottimo / Ristrutturato
08/03/2023,Torino,Madonna di Campagna,via Venaria 60,97000,70,2,0,3,1,1963,Ottimo / Ristrutturato
14/04/2023,Torino,Lucento,via Val della Torre 30,125000,71,3,1,3,1,2005,Ottimo / Ristrutturato
20/04/2023,Torino,Le Vallette,via Andrea Sansovino 95,115000,85,6,1,3,1,1970,Ottimo / Ristrutturato
22/03/2023,Torino,Madonna di Campagna,via Borgaro 50,99900,75,6,1,3,1,1975,Buono / Abitabile
05/05/2023,Torino,Madonna di Campagna,via Banchette 21,74000,80,4,0,3,1,1967,Da ristrutturare
07/04/2023,Torino,Madonna di Campagna,via Gattico 10,62000,81,3,0,3,1,1980,Buono / Abitabile
25/11/2022,Torino,Le Vallette,corso Molise 77,79900,80,7,1,3,1,1960,Buono / Abitabile
12/04/2023,Torino,Madonna di Campagna,via Alfonso Badini Confalonieri 30,167000,80,0,0,3,1,1930,Ottimo / Ristrutturato
06/12/2022,Torino,Madonna di Campagna,via Ettore Stampini 14,150000,81,7,1,3,1,1960,Buono / Abitabile
30/11/2022,Torino,Le Vallette,corso Molise 77/c,79900,80,6,1,3,1,1960,Buono / Abitabile
21/11/2022,Torino,Madonna di Campagna,corso Potenza 144,145000,116,8,1,4,2,1960,Buono / Abitabile
27/01/2023,Torino,Lucento,via Emilio Brusa 49,55000,63,0,0,2,1,1980,Buono / Abitabile
27/01/2023,Torino,Lucento,via Emilio Brusa 49,55000,63,0,0,2,1,1960,Buono / Abitabile
08/05/2023,Torino,Madonna di Campagna,via Cesalpino,343000,130,4,0,5,2,1980,Nuovo / In costruzione
23/03/2023,Torino,Lucento,corso Lombardia 179,79000,82,0,1,3,1,1970,Ottimo / Ristrutturato
22/11/2022,Torino,Lucento,corso Potenza 100,99000,90,7,1,3,1,1965,Buono / Abitabile
05/05/2023,Torino,Madonna di Campagna,via venaria 75,129000,99,6,1,3,1,1979,Ottimo / Ristrutturato
28/04/2023,Torino,Madonna di Campagna,via Caltanissetta 4,49000,55,5,0,2,1,1960,Ottimo / Ristrutturato
16/03/2023,Torino,Madonna di Campagna,via Foligno 44,99000,80,1,1,3,1,1965,Buono / Abitabile
17/03/2023,Torino,Madonna di Campagna,piazza Bonghi 2,109000,85,3,1,3,1,1970,Buono / Abitabile
26/04/2023,Torino,Lucento,piazza Sauro 24,139000,90,5,1,3,1,1970,Buono / Abitabile
05/05/2023,Torino,Madonna di Campagna,via luini 69,83000,75,4,1,3,1,1970,Buono / Abitabile
27/02/2023,Torino,Borgo Vittoria,via Casteldelfino 52,170000,95,1,1,3,1,1970,Ottimo / Ristrutturato
05/05/2023,Torino,Madonna di Campagna,via Lucento 139,229000,140,2,1,5,2,1970,Ottimo / Ristrutturato
02/05/2023,Torino,Madonna di Campagna,via Caltanissetta 8,65000,57,2,1,2,1,1970,Buono / Abitabile
08/05/2023,Torino,Lucento,via balangero 23,89000,80,1,0,4,1,1910,Ottimo / Ristrutturato
23/02/2023,Torino,Le Vallette,viale dei Mughetti 17,117000,94,2,1,3,2,2022,Ottimo / Ristrutturato
04/05/2023,Torino,Madonna di Campagna,via Alessandro Carroccio 13,199000,91,2,1,4,2,1997,Ottimo / Ristrutturato
25/03/2023,Torino,Madonna di Campagna,via Alessandro Carroccio 13,199000,91,2,1,4,2,1997,Ottimo / Ristrutturato
05/05/2023,Torino,Madonna di Campagna,corso Grosseto 230,89000,76,3,0,3,1,1950,Buono / Abitabile
08/05/2023,Torino,Lucento,via Val della Torre 20,165000,86,5,1,3,1,2009,Ottimo / Ristrutturato
14/11/2022,Torino,Madonna di Campagna,via Nicolò Barberis 6,88000,85,2,1,4,1,1920,Buono / Abitabile
21/01/2023,Torino,Le Vallette,viale dei Mughetti 9,130000,94,2,1,3,2,2022,Ottimo / Ristrutturato
14/03/2023,Torino,Campidoglio,corso Regina Margherita 261,110000,82,3,1,3,1,1940,Buono / Abitabile
08/05/2023,Torino,Lucento,corso Potenza,255000,110,8,1,4,2,1980,Nuovo / In costruzione
08/05/2023,Torino,Le Vallette,via Delle Magnolie,144000,75,2,1,2,1,1980,Nuovo / In costruzione
08/05/2023,Torino,Lucento,corso Toscana,125000,60,0,0,2,1,1980,Nuovo / In costruzione
05/05/2023,Torino,Madonna di Campagna,piazza stampalia 7,149000,84,9,1,3,1,1970,Ottimo / Ristrutturato
19/04/2023,Torino,Madonna di Campagna,via Sospello 10,49000,70,2,0,3,1,1960,Da ristrutturare
13/04/2023,Torino,Lucento,via Andrea Cisi 4,52000,55,2,1,2,1,1965,Buono / Abitabile
10/02/2023,Torino,Madonna di Campagna,via Gino Capponi 17,155000,70,3,1,3,1,2013,Nuovo / In costruzione
08/05/2023,Torino,Madonna di Campagna,corso Potenza,60000,51,0,0,2,1,1980,Da ristrutturare
19/04/2023,Torino,Madonna di Campagna,via Sospello 10,49000,70,2,0,3,1,1960,Da ristrutturare
15/03/2023,Torino,Le Vallette,via delle Primule 67,174000,110,2,1,4,2,1985,Ottimo / Ristrutturato
09/11/2022,Torino,Lucento,corso Toscana 79,113000,80,0,1,3,1,1960,Ottimo / Ristrutturato
22/02/2023,Torino,Madonna di Campagna,via Riccardo Arnò 50,135000,119,3,1,4,1,1970,Da ristrutturare
09/11/2022,Torino,Don Bosco,corso Alessandro Tassoni,168000,70,1,1,2,1,1970,Ottimo / Ristrutturato
03/02/2023,Torino,Lucento,via Viarigi 6,225000,132,6,1,4,2,1970,Ottimo / Ristrutturato
13/02/2023,Torino,Campidoglio,corso Alessandro Tassoni 85,138000,80,6,1,3,1,1950,Buono / Abitabile
29/04/2023,Torino,Lucento,via Emilio Brusa 38,129000,78,2,1,3,1,1970,Ottimo / Ristrutturato
22/12/2022,Torino,Lucento,via Andrea Sansovino 142A,189000,100,1,1,4,2,2000,Ottimo / Ristrutturato
05/05/2023,Torino,Madonna di Campagna,via PONDERANO,89000,70,0,0,3,1,1960,Ottimo / Ristrutturato
05/11/2022,Torino,Lucento,via Giovanni Segantini 104/C,125000,85,6,1,4,1,1970,Ottimo / Ristrutturato
01/03/2023,Torino,Lucento,corso Regina Margherita 288,159000,115,7,1,4,1,1970,Buono / Abitabile
01/03/2023,Torino,Lucento,corso Regina Margherita 288,159000,115,7,1,4,1,1970,Buono / Abitabile
06/05/2023,Torino,Le Vallette,via delle Primule 12,39000,45,0,0,2,1,1965,Buono / Abitabile
18/11/2022,Torino,Madonna di Campagna,via Cardinal Massaia 117,79000,50,3,1,2,1,1960,Ottimo / Ristrutturato
09/01/2023,Torino,Lucento,via Forlì 55,49000,100,0,0,5,1,1950,Da ristrutturare
11/04/2023,Torino,Madonna di Campagna,via Montello,88000,95,2,0,4,2,1980,
05/11/2022,Torino,Lucento,via Andrea Sansovino 98,33000,50,3,0,2,1,1960,Buono / Abitabile
17/03/2023,Torino,Le Vallette,via delle Pervinche 10,69900,70,4,1,3,1,1970,Buono / Abitabile
28/10/2022,Torino,Madonna di Campagna,via Lanzo 162/16,245000,142,1,0,5,2,2005,Ottimo / Ristrutturato
01/12/2022,Torino,Madonna di Campagna,via bernardino luini 45,99000,87,1,1,3,1,1960,Buono / Abitabile
29/10/2022,Torino,Lucento,via Andrea Sansovino 98/48,33000,50,3,0,2,1,1960,Buono / Abitabile
08/05/2023,Torino,Lucento,via Pianezza,115000,90,1,1,4,1,1960,Da ristrutturare
02/03/2023,Torino,Le Vallette,via delle Pervinche 10,69900,70,4,1,3,1,1960,Buono / Abitabile
06/05/2023,Torino,Lucento,via Pianezza,175000,140,3,0,5,2,2000,Ottimo / Ristrutturato
27/10/2022,Torino,Madonna di Campagna,via Brusnengo 10,175000,130,0,0,5,2,1980,Ottimo / Ristrutturato
10/02/2023,Torino,Lucento,via Verolengo 182,68000,70,3,0,3,1,1960,Buono / Abitabile
10/02/2023,Torino,Lucento,via Verolengo 182,68000,70,3,0,3,1,1960,Buono / Abitabile
11/11/2022,Torino,Le Vallette,via Dei Glicini 23,65000,74,2,0,2,1,1961,Buono / Abitabile
24/10/2022,Torino,Lucento,via Val della Torre 33,163000,85,4,1,3,2,2006,Nuovo / In costruzione
07/11/2022,Torino,Madonna di Campagna,via Vittorio Cuniberti 92,85000,70,6,1,3,1,1960,Da ristrutturare
14/03/2023,Torino,Madonna di Campagna,via Venaria 99,99000,79,1,0,3,1,1960,Ottimo / Ristrutturato
13/12/2022,Torino,Lucento,piazza Nazario Sauro 20,115000,85,1,1,3,1,1970,Ottimo / Ristrutturato
09/05/2023,Torino,Madonna di Campagna,via Alfonso Badini Confalonieri 48,94000,50,1,1,2,1,2007,Ottimo / Ristrutturato
09/05/2023,Torino,Madonna di Campagna,via Ponderano 33,109000,69,1,0,3,1,1960,Buono / Abitabile
09/05/2023,Torino,Lucento,corso Toscana 10/5,125000,80,2,1,3,1,1965,Buono / Abitabile
20/04/2023,Torino,Lucento,corso lombardia 156,85000,58,5,1,2,1,1960,Ottimo / Ristrutturato
04/01/2023,Torino,Madonna di Campagna,via Venaria,335000,170,2,1,5,3,2007,Nuovo / In costruzione
17/04/2023,Torino,Le Vallette,viale dei Mughetti 13,95000,95,8,1,4,1,1984,Buono / Abitabile
24/01/2023,Torino,Madonna di Campagna,via Beato Angelico 8,135000,83,1,1,3,1,2005,Ottimo / Ristrutturato
05/05/2023,Torino,Madonna di Campagna,via Bonzo 12/8,62000,57,5,1,2,1,1970,Buono / Abitabile
05/05/2023,Torino,Madonna di Campagna,piazza stampalia 5,119000,91,7,1,3,1,1960,Ottimo / Ristrutturato
09/11/2022,Torino,Madonna di Campagna,via borgaro 91,59000,55,0,1,2,1,1970,Buono / Abitabile
24/01/2023,Torino,Lucento,corso Potenza 92,68000,61,1,1,2,1,1960,Ottimo / Ristrutturato
22/03/2023,Torino,Madonna di Campagna,via Bonzo 12/11,34000,40,3,0,2,1,1960,Da ristrutturare
21/04/2023,Torino,Madonna di Campagna,via Refrancore 75,39000,45,0,1,2,1,1954,Ottimo / Ristrutturato
16/12/2022,Torino,Madonna di Campagna,via Riccardo Arnò 21,199000,90,3,1,4,2,2006,Nuovo / In costruzione
08/05/2023,Torino,Lucento,via Andrea Sansovino 90,49000,51,3,0,2,1,1960,
03/03/2023,Torino,Lucento,via Emilio Brusa 51,99000,91,3,0,3,1,1960,Ottimo / Ristrutturato
14/04/2023,Torino,Madonna di Campagna,via Bonzo,49000,58,3,0,2,1,1960,Da ristrutturare
16/11/2022,Torino,Madonna di Campagna,via Lanzo 20,139000,93,7,1,4,1,1964,Buono / Abitabile
05/05/2023,Torino,Madonna di Campagna,corso Potenza 154,79000,90,2,0,4,1,1960,Da ristrutturare
30/03/2023,Torino,Madonna di Campagna,corso potenza 124,63000,58,3,0,2,1,1950,Ottimo / Ristrutturato
05/05/2023,Torino,Lucento,via BORSI 132,99000,80,1,1,3,1,1960,Buono / Abitabile
13/04/2023,Torino,Lucento,via Slataper 8,119000,105,0,0,3,1,1973,Buono / Abitabile
14/02/2023,Torino,Le Vallette,viale dei Mughetti 5a,127000,110,4,1,4,1,1960,Ottimo / Ristrutturato
05/10/2022,Torino,Le Vallette,corso Ferrara 33,119000,102,1,1,4,1,1980,Ottimo / Ristrutturato
22/04/2023,Torino,Lucento,via Pirano 15,109000,70,3,0,3,1,1980,Ottimo / Ristrutturato
18/10/2022,Torino,Lucento,via Pianezza 6,67000,65,6,1,3,1,1950,Buono / Abitabile
13/04/2023,Torino,Lucento,via Isernia 13,189000,91,4,1,4,1,1975,Ottimo / Ristrutturato
09/05/2023,Torino,Madonna di Campagna,via assisi 50,89000,81,0,0,3,1,1950,Buono / Abitabile
30/03/2023,Torino,Madonna di Campagna,corso Grosseto 270,75000,80,1,1,3,1,1965,Buono / Abitabile
16/11/2022,Torino,Madonna di Campagna,via Venarìa 62,49000,52,4,0,2,1,1955,Da ristrutturare
07/03/2023,Torino,Madonna di Campagna,via GUBBIO 75,39000,50,4,0,2,1,1950,Da ristrutturare
23/03/2023,Torino,Le Vallette,via delle Pervinche 52,79000,85,3,1,3,1,1959,Buono / Abitabile
28/09/2022,Torino,Lucento,via Isernia 7,115000,88,2,1,3,1,1975,Buono / Abitabile
26/09/2022,Torino,Lucento,via Isernia 7,115000,88,2,1,3,1,1975,Buono / Abitabile
13/04/2023,Torino,Lucento,via Foglizzo 2,179000,105,5,1,4,2,1991,Buono / Abitabile
09/05/2023,Torino,Madonna di Campagna,via cesalpino 71,245000,129,4,1,5,2,1967,Buono / Abitabile
21/03/2023,Torino,Lucento,via Forlì,85000,78,2,0,3,1,1950,Ottimo / Ristrutturato
05/05/2023,Torino,Madonna di Campagna,corso toscana 6,69000,75,2,0,3,1,1950,Da ristrutturare
27/02/2023,Torino,Madonna di Campagna,via Assisi 1,79900,70,3,1,2,1,1960,Buono / Abitabile
08/05/2023,Torino,Lucento,via Pianezza 10,69000,57,2,0,3,1,1934,Da ristrutturare
08/05/2023,Torino,Lucento,corso toscana 19,79000,88,8,1,3,1,1970,Da ristrutturare
03/05/2023,Torino,Lucento,largo Toscana 50,104000,75,9,1,3,1,1960,Buono / Abitabile
29/11/2022,Torino,Lucento,Strada della Commenda 7,135000,100,1,0,3,1,1980,
28/11/2022,Torino,Lucento,Strada della Commenda 7,135000,100,1,0,3,1,1980,Buono / Abitabile
07/12/2022,Torino,Madonna di Campagna,corso potenza 162,199000,94,2,1,4,1,2009,Ottimo / Ristrutturato
26/09/2022,Torino,Lucento,via Pianezza 21,135000,50,2,1,2,1,2007,Ottimo / Ristrutturato
14/04/2023,Torino,Lucento,corso Toscana,109000,90,8,1,3,1,1970,Buono / Abitabile
14/04/2023,Torino,Borgo Vittoria,via Casteldelfino 4,87000,80,2,1,3,1,1960,Buono / Abitabile
05/04/2023,Torino,Madonna di Campagna,via Cardinal Massaia 117,30000,41,5,1,2,1,1955,Buono / Abitabile
20/03/2023,Torino,Madonna di Campagna,largo Cardinale Guglielmo Massaia 37,98000,95,0,1,4,1,1980,Ottimo / Ristrutturato
01/04/2023,Torino,Madonna di Campagna,via Cardinal Massaia 45,89000,62,5,1,2,1,1970,Ottimo / Ristrutturato
03/04/2023,Torino,Lucento,via foligno 105,129000,80,5,1,3,1,1965,Ottimo / Ristrutturato
08/02/2023,Torino,Lucento,via Salvatore Cognetti De Martiis 48,95000,95,3,0,4,1,1970,Buono / Abitabile
17/01/2023,Torino,Le Vallette,corso Molise 67,110000,110,7,1,5,1,1980,Buono / Abitabile
04/10/2022,Torino,Lucento,via Foglizzo 4,290000,140,2,0,4,2,1980,Ottimo / Ristrutturato
19/12/2022,Torino,Lucento,ottimo stato,118000,95,0,0,4,1,1980,Ottimo / Ristrutturato
06/03/2023,Torino,Madonna di Campagna,via Caltanissetta 5,97000,85,4,0,3,1,1960,Buono / Abitabile
09/03/2023,Torino,Lucento,via Bernardino Luini 150,115000,85,1,1,3,1,1950,Ottimo / Ristrutturato
05/05/2023,Torino,Madonna di Campagna,via luini 86,38000,55,5,0,2,1,1950,Buono / Abitabile
10/03/2023,Torino,Madonna di Campagna,via Alfonso Badini Confalonieri 47,249000,115,3,1,4,2,2010,Ottimo / Ristrutturato
13/03/2023,Torino,Lucento,via Andrea Sansovino 90/35,47000,50,3,0,2,1,1950,Buono / Abitabile
15/09/2022,Torino,Lucento,via Val della Torre 71,65000,53,0,1,2,1,1930,Buono / Abitabile
19/09/2022,Torino,Madonna di Campagna,via Ponderano,136000,70,2,1,2,1,1980,Nuovo / In costruzione
13/10/2022,Torino,Le Vallette,via delle Pervinche 73,70000,90,0,1,4,1,1980,
16/02/2023,Torino,Le Vallette,ottimo stato,105000,85,0,0,4,1,1980,Ottimo / Ristrutturato
19/04/2023,Torino,Madonna di Campagna,via Ponderano 7,75000,77,3,0,3,1,1956,Buono / Abitabile
12/04/2023,Torino,Madonna di Campagna,piazza Luigi Mattirolo 8,149000,136,2,1,5,1,1960,Buono / Abitabile
18/10/2022,Torino,Lucento,via Verolengo 182,220000,120,1,0,4,2,1960,Ottimo / Ristrutturato
09/05/2023,Torino,Lucento,via Forlì 55,38000,47,5,0,2,1,1980,Buono / Abitabile
19/02/2023,Torino,Madonna di Campagna,corso Potenza 183,109000,67,3,1,2,1,1970,Ottimo / Ristrutturato
27/12/2022,Torino,Lucento,corso Toscana 13,73000,55,2,1,3,1,1960,Buono / Abitabile
05/05/2023,Torino,Madonna di Campagna,via Caluso 23,89000,81,4,1,3,1,1950,Buono / Abitabile
02/12/2022,Torino,Madonna di Campagna,via Bonzo 12/5,59000,53,1,0,2,1,1980,Ottimo / Ristrutturato
23/11/2022,Torino,Lucento,via Andrea Sansovino 143,139000,90,3,1,3,1,1970,
24/11/2022,Torino,Lucento,via Forlì 18,94000,70,0,1,3,1,1980,Buono / Abitabile
08/02/2023,Torino,Lucento,via Salvatore Cognetti De Martiis 48,95000,95,3,0,4,1,1970,Buono / Abitabile
08/10/2022,Torino,Le Vallette,Strada Altessano 59,145000,95,2,1,3,1,1970,Ottimo / Ristrutturato
01/08/2022,Torino,Lucento,corso Lombardia,125000,85,1,1,3,1,1960,Buono / Abitabile
12/10/2022,Torino,Madonna di Campagna,via Orbetello 85,63000,55,6,1,2,1,1960,Da ristrutturare
29/07/2022,Torino,Madonna di Campagna,via Ettore Stampini 10,32000,25,0,1,2,1,1950,Buono / Abitabile
02/08/2022,Torino,Madonna di Campagna,via Foligno 41,60000,55,3,0,2,1,1960,Buono / Abitabile
05/05/2023,Torino,Madonna di Campagna,via foligno 28,99000,75,3,0,3,1,1963,Buono / Abitabile
19/12/2022,Torino,Le Vallette,corso Molise 67,110000,110,7,1,5,1,1980,Buono / Abitabile
05/05/2023,Torino,Madonna di Campagna,via Assisi 26,49000,50,2,1,2,1,1960,Da ristrutturare
09/05/2023,Torino,Madonna di Campagna,via Cantoira 8,65000,66,4,0,3,1,1956,Buono / Abitabile
13/04/2023,Torino,Barriera di Lanzo,via Lanzo 80,62000,58,1,0,2,1,1960,Buono / Abitabile
21/03/2023,Torino,Madonna di Campagna, via Sospello 26,169000,278,0,0,5,2,1945,Da ristrutturare
29/03/2023,Torino,Madonna di Campagna,corso Grosseto 269,159000,150,7,1,4,2,1965,Buono / Abitabile
10/02/2023,Torino,Lucento,corso Lucio Quinzio Cincinnato 161/15,115000,90,0,0,4,1,1960,Ottimo / Ristrutturato
20/07/2022,Torino,Madonna di Campagna,corso Potenza 170,60000,55,0,1,2,1,1978,Buono / Abitabile
15/03/2023,Torino,Madonna di Campagna,via luini 81,89000,75,6,1,2,1,1960,Buono / Abitabile
05/09/2022,Torino,Le Vallette,via delle Pervinche 48/A,79000,80,2,1,3,1,1960,Da ristrutturare
08/05/2023,Torino,Lucento,corso Grosseto 289,115000,81,2,1,3,1,1970,Buono / Abitabile
03/08/2022,Torino,Lucento,via Bernardino Luini 163,155000,84,8,1,4,2,1970,Ottimo / Ristrutturato
25/10/2022,Torino,Le Vallette,via Druento 27,99000,75,3,1,3,1,1964,Ottimo / Ristrutturato
11/07/2022,Torino,Le Vallette,via delle Peonie,78000,90,0,1,4,1,1960,Da ristrutturare
14/07/2022,Torino,Le Vallette,corso Grosseto 445,169000,80,3,1,3,1,2007,Ottimo / Ristrutturato
22/04/2023,Torino,Madonna di Campagna,via Bernardino Luini 61,67000,75,1,1,3,1,1960,Da ristrutturare
02/04/2023,Torino,Madonna di Campagna,via Foligno 69,89000,77,6,1,2,1,1980,Da ristrutturare
09/05/2023,Torino,Madonna di Campagna,via quadrone 2,65000,63,1,1,2,1,1963,Buono / Abitabile
05/05/2023,Torino,Lucento,via terni 37,135000,85,1,1,3,1,1970,Ottimo / Ristrutturato
05/05/2023,Torino,Madonna di Campagna,via Viterbo 121,49000,45,2,0,2,1,1950,Buono / Abitabile
30/01/2023,Torino,Lucento,via Borgomasino 62,139000,65,1,1,3,1,1994,Buono / Abitabile
27/02/2023,Torino,Madonna di Campagna,corso Grosseto 205,119500,85,5,1,3,1,1960,Ottimo / Ristrutturato
